KODE,NAMA_PRODUK,UNIT,TANGGAL,NO_TRANSAKSI,QTY_MSK,NILAI_MSK,KATEGORI,QTY_TOTAL,NILAI_TOTAL
T0000052,TREMENZA SYR,BTL,2021-09-16,1.11-210916.1933-003,3.0,22550.0,MASUK,3.0,22550.0
T0000052,TREMENZA SYR,BTL,2021-11-25,1.9-211125.1619-002,6.0,22551.83,MASUK,6.0,22551.83
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-01-23,1.11-210123.2007-001,1.0,43019.92,MASUK,1.0,43019.92
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-02-10,1.9-210210.1324-006,1.0,43452.84,MASUK,1.0,43452.84
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-03-03,1.11-210303.1714-001,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-03-10,1.12-210310.1910-001,1.0,43019.57,MASUK,1.0,43019.57
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-03-17,1.11-210317.1454-001,1.0,43017.1,MASUK,1.0,43017.1
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-03-30,1.12-210330.1653-003,1.0,43465.99,MASUK,1.0,43465.99
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-03-31,1.13-210331.1247-002,1.0,43020.64,MASUK,1.0,43020.64
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-04-08,1.12-210408.1543-002,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-04-15,1.11-210415.2001-004,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-05-10,1.11-210510.1638-011,5.0,2637.5,MASUK,5.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-05-10,1.11-210510.1638-011,19.0,2637.5,MASUK,19.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-05-10,1.11-210510.1638-011,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-05-10,1.11-210510.1643-012,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-05-10,1.11-210510.1638-011,48.0,2637.5,MASUK,48.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-05-10,1.11-210510.1643-012,96.0,2637.5,MASUK,96.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-06-10,1.9-210610.1518-004,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-06-15,1.12-210615.1235-001,1.0,43458.21,MASUK,1.0,43458.21
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-06-26,1.13-210626.0813-001,2.0,38501.39,MASUK,2.0,38501.39
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-06-29,1.11-210629.1318-005,1.0,43467.71,MASUK,1.0,43467.71
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-07-09,1.13-210709.1249-006,24.0,2637.39,MASUK,24.0,2637.39
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-07-19,1.11-210719.1843-007,2.0,38504.21,MASUK,2.0,38504.21
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-08-05,1.11-210805.1948-011,7.0,2637.5,MASUK,7.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-08-05,1.11-210805.1948-011,17.0,2637.5,MASUK,17.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-09-30,1.9-210930.2020-002,1.0,38500.15,MASUK,1.0,38500.15
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-10-01,1.12-211001.1052-005,24.0,2637.49,MASUK,24.0,2637.49
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-10-26,1.11-211026.2011-006,1.0,43450.0,MASUK,1.0,43450.0
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-10-28,1.9-211028.1821-008,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-10-28,1.9-211028.1821-008,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-11-18,1.11-211118.1545-011,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-12-02,1.11-211202.2017-013,24.0,2637.49,MASUK,24.0,2637.49
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-12-07,1.11-211207.1827-004,1.0,43458.21,MASUK,1.0,43458.21
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-12-15,1.12-211215.1934-007,1.0,42581.76,MASUK,1.0,42581.76
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-12-23,1.11-211223.1847-004,24.0,2637.5,MASUK,24.0,2637.5
T0000053,TROPICANA SLIM CLASSIC 50'S,BOX,2021-12-28,1.11-211228.1252-001,1.0,43467.45,MASUK,1.0,43467.45
T0000064,TIMBANGAN DIGITAL,PCS,2021-04-24,1.11-210424.1458-002,1.0,125000.0,MASUK,1.0,125000.0
T0000064,TIMBANGAN DIGITAL,PCS,2021-08-03,1.13-210803.1057-004,1.0,125000.0,MASUK,1.0,125000.0
T0000064,TIMBANGAN DIGITAL,PCS,2021-09-14,1.13-210914.1313-001,1.0,125000.0,MASUK,1.0,125000.0
T0000065,TEMPRA SYR 30ML,BTL,2021-01-20,1.11-210120.0829-003,2.0,44935.91,MASUK,2.0,44935.91
T0000065,TEMPRA SYR 30ML,BTL,2021-02-10,1.11-210210.1514-004,12.0,2473.54,MASUK,12.0,2473.54
T0000065,TEMPRA SYR 30ML,BTL,2021-03-01,1.11-210301.2021-007,2.0,19929.15,MASUK,2.0,19929.15
T0000065,TEMPRA SYR 30ML,BTL,2021-04-03,1.11-210403.0828-001,2.0,44944.71,MASUK,2.0,44944.71
T0000065,TEMPRA SYR 30ML,BTL,2021-04-07,1.13-210407.1649-003,1.0,45883.15,MASUK,1.0,45883.15
T0000065,TEMPRA SYR 30ML,BTL,2021-04-12,1.13-210412.1421-002,2.0,20914.47,MASUK,2.0,20914.47
T0000065,TEMPRA SYR 30ML,BTL,2021-04-19,1.12-210419.1541-001,1.0,20909.52,MASUK,1.0,20909.52
T0000065,TEMPRA SYR 30ML,BTL,2021-05-05,1.12-210505.1855-004,2.0,44939.87,MASUK,2.0,44939.87
T0000065,TEMPRA SYR 30ML,BTL,2021-05-19,1.13-210519.1907-004,1.0,21121.03,MASUK,1.0,21121.03
T0000065,TEMPRA SYR 30ML,BTL,2021-05-29,1.11-210529.1833-007,1.0,21121.01,MASUK,1.0,21121.01
T0000065,TEMPRA SYR 30ML,BTL,2021-05-31,1.13-210531.2032-005,1.0,20275.55,MASUK,1.0,20275.55
T0000065,TEMPRA SYR 30ML,BTL,2021-06-02,1.11-210602.1610-002,2.0,44936.96,MASUK,2.0,44936.96
T0000065,TEMPRA SYR 30ML,BTL,2021-06-09,1.11-210609.1206-001,2.0,20486.47,MASUK,2.0,20486.47
T0000065,TEMPRA SYR 30ML,BTL,2021-06-23,1.13-210623.1138-007,1.0,44936.44,MASUK,1.0,44936.44
T0000065,TEMPRA SYR 30ML,BTL,2021-06-25,1.11-210625.1359-005,24.0,2633.74,MASUK,24.0,2633.74
T0000065,TEMPRA SYR 30ML,BTL,2021-06-28,1.13-210628.1639-002,2.0,20487.37,MASUK,2.0,20487.37
T0000065,TEMPRA SYR 30ML,BTL,2021-06-30,1.11-210630.1329-009,2.0,44937.77,MASUK,2.0,44937.77
T0000065,TEMPRA SYR 30ML,BTL,2021-07-12,1.12-210712.2008-001,2.0,20276.75,MASUK,2.0,20276.75
T0000065,TEMPRA SYR 30ML,BTL,2021-07-12,1.13-210712.1648-001,2.0,45511.96,MASUK,2.0,45511.96
T0000065,TEMPRA SYR 30ML,BTL,2021-07-21,1.11-210721.2013-009,2.0,44935.46,MASUK,2.0,44935.46
T0000065,TEMPRA SYR 30ML,BTL,2021-08-04,1.13-210804.1228-002,2.0,20487.3,MASUK,2.0,20487.3
T0000065,TEMPRA SYR 30ML,BTL,2021-08-04,1.11-210804.1517-005,2.0,44936.16,MASUK,2.0,44936.16
T0000065,TEMPRA SYR 30ML,BTL,2021-08-04,1.13-210804.1243-004,24.0,2633.61,MASUK,24.0,2633.61
T0000065,TEMPRA SYR 30ML,BTL,2021-08-12,1.11-210812.1241-004,2.0,20486.55,MASUK,2.0,20486.55
T0000065,TEMPRA SYR 30ML,BTL,2021-08-21,1.13-210821.1106-001,1.0,44469.1,MASUK,1.0,44469.1
T0000065,TEMPRA SYR 30ML,BTL,2021-09-01,1.13-210901.1137-002,24.0,2633.44,MASUK,24.0,2633.44
T0000065,TEMPRA SYR 30ML,BTL,2021-09-06,1.13-210906.1825-004,1.0,20698.61,MASUK,1.0,20698.61
T0000065,TEMPRA SYR 30ML,BTL,2021-09-22,1.13-210922.1841-011,1.0,44935.65,MASUK,1.0,44935.65
T0000065,TEMPRA SYR 30ML,BTL,2021-10-02,1.11-211002.1659-004,1.0,44937.36,MASUK,1.0,44937.36
T0000065,TEMPRA SYR 30ML,BTL,2021-10-06,1.11-211006.1228-001,1.0,21121.13,MASUK,1.0,21121.13
T0000065,TEMPRA SYR 30ML,BTL,2021-10-06,1.11-211006.1302-007,1.0,44936.26,MASUK,1.0,44936.26
T0000065,TEMPRA SYR 30ML,BTL,2021-10-21,1.11-211021.1112-002,1.0,44937.48,MASUK,1.0,44937.48
T0000065,TEMPRA SYR 30ML,BTL,2021-10-25,1.11-211025.1656-005,1.0,20592.56,MASUK,1.0,20592.56
T0000065,TEMPRA SYR 30ML,BTL,2021-10-30,1.11-211030.2004-003,2.0,44935.95,MASUK,2.0,44935.95
T0000065,TEMPRA SYR 30ML,BTL,2021-10-30,1.11-211030.2013-004,36.0,2633.56,MASUK,36.0,2633.56
T0000065,TEMPRA SYR 30ML,BTL,2021-11-01,1.13-211101.1619-001,1.0,20592.05,MASUK,1.0,20592.05
T0000065,TEMPRA SYR 30ML,BTL,2021-11-10,1.11-211110.1628-003,1.0,44935.04,MASUK,1.0,44935.04
T0000065,TEMPRA SYR 30ML,BTL,2021-11-15,1.13-211115.1839-002,1.0,20592.22,MASUK,1.0,20592.22
T0000065,TEMPRA SYR 30ML,BTL,2021-11-17,1.11-211117.1248-006,1.0,44936.45,MASUK,1.0,44936.45
T0000065,TEMPRA SYR 30ML,BTL,2021-11-23,1.11-211123.0832-002,1.0,20594.07,MASUK,1.0,20594.07
T0000065,TEMPRA SYR 30ML,BTL,2021-12-08,1.11-211208.1358-004,1.0,44938.0,MASUK,1.0,44938.0
T0000065,TEMPRA SYR 30ML,BTL,2021-12-13,1.11-211213.1321-005,1.0,21120.15,MASUK,1.0,21120.15
T0000065,TEMPRA SYR 30ML,BTL,2021-12-21,1.13-211221.0910-002,1.0,20593.2,MASUK,1.0,20593.2
T0000065,TEMPRA SYR 30ML,BTL,2021-12-22,1.13-211222.1413-004,1.0,44938.09,MASUK,1.0,44938.09
T0000065,TEMPRA SYR 30ML,BTL,2021-12-29,1.11-211229.1503-009,2.0,44935.22,MASUK,2.0,44935.22
T0000065,TEMPRA SYR 30ML,BTL,2021-12-29,1.13-211229.1326-005,24.0,2633.41,MASUK,24.0,2633.41
T0000071,TUZALOS,STRIP,2021-09-16,1.11-210916.1933-003,50.0,4026.0,MASUK,50.0,4026.0
T0000077,TEH JATI CINA CELUP,PCS,2021-03-01,1.11-210301.1459-001,2.0,13000.0,MASUK,2.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-03-15,1.11-210315.1805-002,2.0,13000.0,MASUK,2.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-04-05,1.11-210405.1542-004,3.0,13000.0,MASUK,3.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-04-26,1.11-210426.2033-007,2.0,13000.0,MASUK,2.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-05-05,1.11-210505.1441-007,3.0,13000.0,MASUK,3.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-06-07,1.11-210607.1834-014,3.0,13000.0,MASUK,3.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-07-06,1.11-210706.2021-005,3.0,13000.0,MASUK,3.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-07-12,1.13-210712.1728-009,3.0,13000.0,MASUK,3.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-07-28,1.11-210728.1529-002,2.0,13000.0,MASUK,2.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-08-09,1.9-210809.1615-003,3.0,13000.0,MASUK,3.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-09-20,1.11-210920.1859-007,3.0,13000.0,MASUK,3.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-11-01,1.13-211101.1937-009,2.0,13000.0,MASUK,2.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-11-08,1.13-211108.1509-003,2.0,13000.0,MASUK,2.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-11-15,1.11-211115.1453-004,2.0,13000.0,MASUK,2.0,13000.0
T0000077,TEH JATI CINA CELUP,PCS,2021-11-29,1.11-211129.1950-002,2.0,13000.0,MASUK,2.0,13000.0
T0000078,TJ JOYBEE,BTL,2021-01-12,1.11-210112.0441-010,30.0,2272.06,MASUK,30.0,2272.06
T0000078,TJ JOYBEE,BTL,2021-01-27,1.11-210127.0512-009,10.0,2391.14,MASUK,10.0,2391.14
T0000078,TJ JOYBEE,BTL,2021-01-27,1.11-210127.0512-009,30.0,2391.14,MASUK,30.0,2391.14
T0000078,TJ JOYBEE,BTL,2021-02-09,1.6-210209.1709-002,15.0,2390.96,MASUK,15.0,2390.96
T0000078,TJ JOYBEE,BTL,2021-02-09,1.6-210209.1709-002,20.0,2390.96,MASUK,20.0,2390.96
T0000078,TJ JOYBEE,BTL,2021-02-10,1.9-210210.1333-007,3.0,10379.09,MASUK,3.0,10379.09
T0000078,TJ JOYBEE,BTL,2021-02-16,1.13-210216.1224-001,15.0,2391.18,MASUK,15.0,2391.18
T0000078,TJ JOYBEE,BTL,2021-02-16,1.13-210216.1224-001,15.0,2391.18,MASUK,15.0,2391.18
T0000078,TJ JOYBEE,BTL,2021-02-23,1.11-210223.1202-003,5.0,2390.97,MASUK,5.0,2390.97
T0000078,TJ JOYBEE,BTL,2021-02-23,1.11-210223.1202-003,10.0,2390.97,MASUK,10.0,2390.97
T0000078,TJ JOYBEE,BTL,2021-02-28,1.9-210228.1932-001,3.0,10379.48,MASUK,3.0,10379.48
T0000078,TJ JOYBEE,BTL,2021-03-02,1.12-210302.1521-004,5.0,2391.09,MASUK,5.0,2391.09
T0000078,TJ JOYBEE,BTL,2021-03-02,1.12-210302.1521-004,10.0,2391.09,MASUK,10.0,2391.09
T0000078,TJ JOYBEE,BTL,2021-03-09,1.11-210309.1210-003,5.0,2391.32,MASUK,5.0,2391.32
T0000078,TJ JOYBEE,BTL,2021-03-09,1.11-210309.1210-003,10.0,2391.32,MASUK,10.0,2391.32
T0000078,TJ JOYBEE,BTL,2021-03-15,1.12-210315.1621-005,15.0,2396.84,MASUK,15.0,2396.84
T0000078,TJ JOYBEE,BTL,2021-03-15,1.12-210315.1621-005,15.0,2396.84,MASUK,15.0,2396.84
T0000078,TJ JOYBEE,BTL,2021-03-16,1.11-210316.1542-004,2.0,10379.38,MASUK,2.0,10379.38
T0000078,TJ JOYBEE,BTL,2021-03-16,1.13-210316.1416-002,5.0,2391.08,MASUK,5.0,2391.08
T0000078,TJ JOYBEE,BTL,2021-03-16,1.13-210316.1416-002,10.0,2391.08,MASUK,10.0,2391.08
T0000078,TJ JOYBEE,BTL,2021-03-30,1.13-210330.1227-004,5.0,2391.14,MASUK,5.0,2391.14
T0000078,TJ JOYBEE,BTL,2021-03-30,1.13-210330.1227-004,10.0,2391.14,MASUK,10.0,2391.14
T0000078,TJ JOYBEE,BTL,2021-04-05,1.11-210405.1334-001,10.0,2397.29,MASUK,10.0,2397.29
T0000078,TJ JOYBEE,BTL,2021-04-05,1.11-210405.1334-001,10.0,2397.29,MASUK,10.0,2397.29
T0000078,TJ JOYBEE,BTL,2021-04-07,1.13-210407.1643-002,3.0,10378.98,MASUK,3.0,10378.98
T0000078,TJ JOYBEE,BTL,2021-04-19,1.11-210419.1508-004,15.0,2397.14,MASUK,15.0,2397.14
T0000078,TJ JOYBEE,BTL,2021-04-19,1.11-210419.1508-004,15.0,2397.14,MASUK,15.0,2397.14
T0000078,TJ JOYBEE,BTL,2021-04-26,1.13-210426.1522-005,15.0,2396.88,MASUK,15.0,2396.88
T0000078,TJ JOYBEE,BTL,2021-04-26,1.13-210426.1522-005,15.0,2396.88,MASUK,15.0,2396.88
T0000078,TJ JOYBEE,BTL,2021-04-28,1.9-210428.1101-005,3.0,10379.21,MASUK,3.0,10379.21
T0000078,TJ JOYBEE,BTL,2021-05-03,1.11-210503.1237-003,15.0,2396.93,MASUK,15.0,2396.93
T0000078,TJ JOYBEE,BTL,2021-05-03,1.11-210503.1237-003,15.0,2396.93,MASUK,15.0,2396.93
T0000078,TJ JOYBEE,BTL,2021-05-04,1.9-210504.1252-002,15.0,2390.96,MASUK,15.0,2390.96
T0000078,TJ JOYBEE,BTL,2021-05-06,1.11-210506.1501-001,3.0,10379.0,MASUK,3.0,10379.0
T0000078,TJ JOYBEE,BTL,2021-05-10,1.11-210510.1622-009,15.0,2396.92,MASUK,15.0,2396.92
T0000078,TJ JOYBEE,BTL,2021-05-10,1.11-210510.1622-009,15.0,2396.92,MASUK,15.0,2396.92
T0000078,TJ JOYBEE,BTL,2021-05-11,1.12-210511.1430-001,5.0,2391.11,MASUK,5.0,2391.11
T0000078,TJ JOYBEE,BTL,2021-05-11,1.12-210511.1430-001,10.0,2391.11,MASUK,10.0,2391.11
T0000078,TJ JOYBEE,BTL,2021-05-24,1.13-210524.1258-004,30.0,2396.89,MASUK,30.0,2396.89
T0000078,TJ JOYBEE,BTL,2021-05-25,1.13-210525.1419-002,10.0,2391.17,MASUK,10.0,2391.17
T0000078,TJ JOYBEE,BTL,2021-05-25,1.13-210525.1419-002,15.0,2391.17,MASUK,15.0,2391.17
T0000078,TJ JOYBEE,BTL,2021-06-01,1.11-210601.1210-002,15.0,2391.19,MASUK,15.0,2391.19
T0000078,TJ JOYBEE,BTL,2021-06-01,1.11-210601.1210-002,15.0,2391.19,MASUK,15.0,2391.19
T0000078,TJ JOYBEE,BTL,2021-06-07,1.11-210607.1723-009,2.0,11623.71,MASUK,2.0,11623.71
T0000078,TJ JOYBEE,BTL,2021-06-07,1.11-210607.1609-004,30.0,2396.84,MASUK,30.0,2396.84
T0000078,TJ JOYBEE,BTL,2021-06-08,1.12-210608.1244-003,15.0,2391.29,MASUK,15.0,2391.29
T0000078,TJ JOYBEE,BTL,2021-06-08,1.12-210608.1244-003,15.0,2391.29,MASUK,15.0,2391.29
T0000078,TJ JOYBEE,BTL,2021-06-22,1.13-210622.1310-004,30.0,2391.26,MASUK,30.0,2391.26
T0000078,TJ JOYBEE,BTL,2021-06-29,1.11-210629.1310-004,30.0,2391.13,MASUK,30.0,2391.13
T0000078,TJ JOYBEE,BTL,2021-06-29,1.11-210629.1310-004,30.0,2391.13,MASUK,30.0,2391.13
T0000078,TJ JOYBEE,BTL,2021-07-06,1.11-210706.1650-004,5.0,2391.04,MASUK,5.0,2391.04
T0000078,TJ JOYBEE,BTL,2021-07-06,1.11-210706.1650-004,10.0,2391.04,MASUK,10.0,2391.04
T0000078,TJ JOYBEE,BTL,2021-07-12,1.13-210712.1713-007,5.0,2396.99,MASUK,5.0,2396.99
T0000078,TJ JOYBEE,BTL,2021-07-12,1.13-210712.1713-007,5.0,2396.99,MASUK,5.0,2396.99
T0000078,TJ JOYBEE,BTL,2021-07-13,1.11-210713.1321-002,6.0,10379.22,MASUK,6.0,10379.22
T0000078,TJ JOYBEE,BTL,2021-07-21,1.11-210721.1837-002,15.0,2391.21,MASUK,15.0,2391.21
T0000078,TJ JOYBEE,BTL,2021-07-21,1.11-210721.1837-002,15.0,2391.21,MASUK,15.0,2391.21
T0000078,TJ JOYBEE,BTL,2021-07-27,1.13-210727.1611-004,30.0,2391.07,MASUK,30.0,2391.07
T0000078,TJ JOYBEE,BTL,2021-07-27,1.13-210727.1611-004,30.0,2391.07,MASUK,30.0,2391.07
T0000078,TJ JOYBEE,BTL,2021-08-03,1.13-210803.1342-006,15.0,2391.02,MASUK,15.0,2391.02
T0000078,TJ JOYBEE,BTL,2021-08-03,1.13-210803.1342-006,15.0,2391.02,MASUK,15.0,2391.02
T0000078,TJ JOYBEE,BTL,2021-08-16,1.13-210816.1009-005,3.0,10989.03,MASUK,3.0,10989.03
T0000078,TJ JOYBEE,BTL,2021-08-16,1.13-210816.1002-002,30.0,2396.88,MASUK,30.0,2396.88
T0000078,TJ JOYBEE,BTL,2021-09-01,1.11-210901.1620-007,3.0,11623.96,MASUK,3.0,11623.96
T0000078,TJ JOYBEE,BTL,2021-09-06,1.11-210906.1215-002,3.0,10379.52,MASUK,3.0,10379.52
T0000078,TJ JOYBEE,BTL,2021-09-06,1.11-210906.1234-006,30.0,2390.99,MASUK,30.0,2390.99
T0000078,TJ JOYBEE,BTL,2021-09-13,1.11-210913.1523-004,15.0,2391.17,MASUK,15.0,2391.17
T0000078,TJ JOYBEE,BTL,2021-09-27,1.11-210927.1455-003,15.0,2391.37,MASUK,15.0,2391.37
T0000078,TJ JOYBEE,BTL,2021-09-27,1.11-210927.1455-003,15.0,2391.37,MASUK,15.0,2391.37
T0000078,TJ JOYBEE,BTL,2021-10-04,1.12-211004.1222-001,2.0,10989.69,MASUK,2.0,10989.69
T0000078,TJ JOYBEE,BTL,2021-10-04,1.12-211004.1222-001,15.0,2391.11,MASUK,15.0,2391.11
T0000078,TJ JOYBEE,BTL,2021-10-04,1.12-211004.1222-001,15.0,2391.11,MASUK,15.0,2391.11
T0000078,TJ JOYBEE,BTL,2021-10-25,1.13-211025.1355-004,15.0,2391.32,MASUK,15.0,2391.32
T0000078,TJ JOYBEE,BTL,2021-11-10,1.13-211110.1237-002,3.0,10378.65,MASUK,3.0,10378.65
T0000078,TJ JOYBEE,BTL,2021-11-15,1.9-211115.0958-001,30.0,2391.12,MASUK,30.0,2391.12
T0000078,TJ JOYBEE,BTL,2021-11-29,1.9-211129.1435-009,30.0,2391.27,MASUK,30.0,2391.27
T0000078,TJ JOYBEE,BTL,2021-12-07,1.11-211207.1828-005,2.0,10378.86,MASUK,2.0,10378.86
T0000078,TJ JOYBEE,BTL,2021-12-10,1.11-211210.1857-007,30.0,2678.2,MASUK,30.0,2678.2
T0000078,TJ JOYBEE,BTL,2021-12-13,1.11-211213.1248-001,15.0,2391.25,MASUK,15.0,2391.25
T0000078,TJ JOYBEE,BTL,2021-12-13,1.11-211213.1248-001,15.0,2391.25,MASUK,15.0,2391.25
T0000078,TJ JOYBEE,BTL,2021-12-14,1.11-211214.1515-003,2.0,10378.67,MASUK,2.0,10378.67
T0000078,TJ JOYBEE,BTL,2021-12-27,1.11-211227.1532-004,15.0,2391.08,MASUK,15.0,2391.08
T0000078,TJ JOYBEE,BTL,2021-12-27,1.11-211227.1532-004,15.0,2391.08,MASUK,15.0,2391.08
T0000083,MINYAK TAWON FF,BTL,2021-05-22,1.13-210522.2002-002,2.0,58435.32,MASUK,2.0,58435.32
T0000083,MINYAK TAWON FF,BTL,2021-08-12,1.11-210812.1241-004,3.0,58433.68,MASUK,3.0,58433.68
T0000087,TERMOREX PLUS 30ML,BTL,2021-02-19,1.11-210219.2004-004,6.0,8332.68,MASUK,6.0,8332.68
T0000087,TERMOREX PLUS 30ML,BTL,2021-05-06,1.12-210506.2008-001,6.0,8333.65,MASUK,6.0,8333.65
T0000087,TERMOREX PLUS 30ML,BTL,2021-06-22,1.11-210622.1629-002,3.0,9331.73,MASUK,3.0,9331.73
T0000087,TERMOREX PLUS 30ML,BTL,2021-07-02,1.13-210702.1121-002,6.0,8337.18,MASUK,6.0,8337.18
T0000087,TERMOREX PLUS 30ML,BTL,2021-07-26,1.6-210726.1944-004,3.0,9331.81,MASUK,3.0,9331.81
T0000087,TERMOREX PLUS 30ML,BTL,2021-08-26,1.9-210826.1030-002,12.0,8333.56,MASUK,12.0,8333.56
T0000087,TERMOREX PLUS 30ML,BTL,2021-12-09,1.11-211209.1654-005,6.0,8758.43,MASUK,6.0,8758.43
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-03-16,1.11-210316.1542-004,2.0,10379.38,MASUK,2.0,10379.38
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-04-13,1.13-210413.1127-003,3.0,10380.0,MASUK,3.0,10380.0
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-05-05,1.11-210505.1246-003,3.0,10378.67,MASUK,3.0,10378.67
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-06-08,1.9-210608.1211-004,2.0,9435.26,MASUK,2.0,9435.26
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-06-22,1.13-210622.1301-003,2.0,10378.7,MASUK,2.0,10378.7
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-06-29,1.13-210629.1749-001,2.0,10378.92,MASUK,2.0,10378.92
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-07-14,1.11-210714.1341-001,3.0,10067.49,MASUK,3.0,10067.49
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-07-27,1.13-210727.1553-001,3.0,10379.37,MASUK,3.0,10379.37
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-09-01,1.11-210901.1440-005,3.0,11624.34,MASUK,3.0,11624.34
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-11-10,1.13-211110.1237-002,3.0,10378.65,MASUK,3.0,10378.65
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-12-14,1.11-211214.1515-003,2.0,10378.67,MASUK,2.0,10378.67
T0000089,TJ JOYBEE ORIGINAL,BTL,2021-12-28,1.11-211228.1302-002,3.0,10378.63,MASUK,3.0,10378.63
T0000091,TERRA F KAPSUL,STRIP,2021-03-12,1.13-210312.1918-003,1.0,31901.1,MASUK,1.0,31901.1
T0000091,TERRA F KAPSUL,STRIP,2021-03-22,1.11-210322.1510-002,1.0,31900.0,MASUK,1.0,31900.0
T0000091,TERRA F KAPSUL,STRIP,2021-03-29,1.13-210329.1407-001,20.0,3615.0,MASUK,20.0,3615.0
T0000091,TERRA F KAPSUL,STRIP,2021-04-01,1.11-210401.1627-001,1.0,31900.0,MASUK,1.0,31900.0
T0000091,TERRA F KAPSUL,STRIP,2021-06-07,1.11-210607.1603-001,10.0,3696.29,MASUK,10.0,3696.29
T0000091,TERRA F KAPSUL,STRIP,2021-06-10,1.9-210610.1508-002,1.0,31900.1,MASUK,1.0,31900.1
T0000091,TERRA F KAPSUL,STRIP,2021-07-06,1.13-210706.0908-003,10.0,3588.44,MASUK,10.0,3588.44
T0000091,TERRA F KAPSUL,STRIP,2021-07-28,1.13-210728.1733-001,100.0,3503.16,MASUK,100.0,3503.16
T0000091,TERRA F KAPSUL,STRIP,2021-07-28,1.11-210728.1706-007,100.0,3503.0,MASUK,100.0,3503.0
T0000091,TERRA F KAPSUL,STRIP,2021-07-31,1.9-210731.1833-003,10.0,3589.27,MASUK,10.0,3589.27
